City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,Itarema,-2.9248,-39.9167,77.05,82,89,7.25,BR,2023-01-25 23:59:13
293,Mega,4.05,38.3,61.16,47,1,7.38,ET,2023-01-25 23:59:14
294,Gornozavodsk,58.3758,58.3211,13.69,94,100,13.27,RU,2023-01-25 23:59:14
295,Paka,4.6374,103.4368,75.13,88,40,3.44,MY,2023-01-25 23:59:14
296,Pemba,-12.974,40.5178,75.9,94,100,18.41,MZ,2023-01-25 23:59:15
297,Neiafu,-18.65,-173.9833,86.68,74,40,5.75,TO,2023-01-25 23:59:15
298,Aklavik,68.2191,-135.0107,-5.8,84,75,13.8,CA,2023-01-25 23:59:15
299,Shingu,33.7333,135.9833,37.53,54,24,5.75,JP,2023-01-25 23:59:16
300,Owo,7.1962,5.5868,74.41,83,6,4.25,NG,2023-01-25 23:59:16
301,Riohacha,11.5444,-72.9072,80.71,78,40,18.41,CO,2023-01-25 23:56:09
302,Aksarka,66.5606,67.7975,10.29,92,75,11.99,RU,2023-01-25 23:59:16
303,Lorengau,-2.0226,147.2712,82.09,80,99,7.87,PG,2023-01-25 23:59:17
304,Doha,25.2867,51.5333,66.18,82,75,14.97,QA,2023-01-25 23:58:19
305,Dawson Creek,55.7666,-120.2362,44.24,61,20,14.97,CA,2023-01-25 23:59:17
306,Paso De Carrasco,-34.8603,-56.0522,77.14,69,0,11.5,UY,2023-01-25 23:59:18
307,Hirara,24.8,125.2833,57.47,88,75,10.36,JP,2023-01-25 23:59:18
308,Tilichiki,60.4667,166.1,1.74,69,74,18.32,RU,2023-01-25 23:59:18
309,Riachao Das Neves,-11.7461,-44.91,74.14,80,30,2.42,BR,2023-01-25 23:59:19
310,Kawalu,-7.3817,108.2082,73.87,90,99,0.76,ID,2023-01-25 23:59:19
311,Biloela,-24.4167,150.5,87.67,38,60,4.32,AU,2023-01-25 23:59:19
312,Bonfim,3.0833,-59.95,81.12,43,10,11.34,BR,2023-01-25 23:59:20
313,Sinnamary,5.3833,-52.95,74.77,80,49,5.7,GF,2023-01-25 23:59:20
314,Leh,34.1667,77.5833,5.74,87,96,2.28,IN,2023-01-25 23:59:20
315,Salalah,17.0151,54.0924,71.29,73,72,11.95,OM,2023-01-25 23:59:21
316,Northam,51.0333,-4.2167,44.62,87,26,16.78,GB,2023-01-25 23:59:21
317,Plettenberg Bay,-34.0527,23.3716,64.15,74,0,1.95,ZA,2023-01-25 23:59:21
318,Sao Joao Da Barra,-21.6403,-41.0511,77.09,91,69,9.08,BR,2023-01-25 23:59:22
319,Priyutnoye,46.1011,43.5072,25.27,50,0,9.31,RU,2023-01-25 23:59:22
320,Richards Bay,-28.783,32.0377,72.59,93,90,7.65,ZA,2023-01-25 23:59:23
321,Aldan,58.6031,125.3894,-38.11,98,96,5.48,RU,2023-01-25 23:59:23
322,Bafra,41.5678,35.9069,42.1,80,23,2.68,TR,2023-01-26 00:00:24
323,Banagher,53.1886,-7.9867,38.68,96,29,5.28,IE,2023-01-26 00:00:24
324,Savelugu,9.6244,-0.8253,84.99,15,0,5.88,GH,2023-01-26 00:00:24
325,Daru,-9.0763,143.2092,79.45,88,100,4.47,PG,2023-01-26 00:00:25
326,Warrington,53.3925,-2.5802,43.61,91,0,11.5,GB,2023-01-26 00:00:25
327,Scarborough,54.2797,-0.4044,40.91,87,14,1.99,GB,2023-01-25 23:59:05
328,Pecos,31.4229,-103.4932,50.09,43,0,8.05,US,2023-01-25 23:58:36
329,Ancud,-41.8697,-73.8203,57.0,87,91,11.16,CL,2023-01-26 00:00:26
330,Wasilla,61.5814,-149.4394,37.31,92,100,3.44,US,2023-01-25 23:55:36
331,Nome,64.5011,-165.4064,-18.29,97,4,3.56,US,2023-01-26 00:00:27
332,Yar-Sale,66.8333,70.8333,6.53,91,56,11.99,RU,2023-01-26 00:00:27
333,Biabou,13.2,-61.1333,77.18,77,34,16.62,VC,2023-01-26 00:00:28
334,Seryshevo,51.0933,128.3786,-43.76,100,60,1.36,RU,2023-01-26 00:00:29
335,Atambua,-9.1061,124.8925,78.98,75,93,3.53,ID,2023-01-26 00:00:30
336,Xam Nua,20.4197,104.0439,47.8,91,18,1.61,LA,2023-01-26 00:00:30
337,Chambersburg,39.9376,-77.6611,41.68,96,100,5.01,US,2023-01-26 00:00:31
338,Omsukchan,62.5333,155.8,-12.23,98,100,5.37,RU,2023-01-26 00:00:32
339,Buta,2.7858,24.73,71.08,70,51,2.73,CD,2023-01-26 00:00:32
340,Alice Springs,-23.7,133.8833,89.15,40,97,3.0,AU,2023-01-26 00:00:33
341,Katsuura,35.1333,140.3,37.04,34,21,1.59,JP,2023-01-26 00:00:33
342,Manuk Mangkaw,4.8,119.85,80.06,74,100,3.65,PH,2023-01-26 00:00:34
343,Porto Novo,6.4965,2.6036,79.2,87,0,6.08,BJ,2023-01-26 00:00:34
344,Tupik,54.4253,119.9327,-38.24,100,84,1.92,RU,2023-01-26 00:00:34
345,Nuristan,35.3,70.8333,-4.92,36,0,12.77,AF,2023-01-26 00:00:35
346,Talnakh,69.4865,88.3972,-3.8,92,100,17.74,RU,2023-01-26 00:00:35
347,Siva,29.2041,25.5195,55.99,54,0,10.22,EG,2023-01-26 00:00:35
348,Svetlogorsk,52.6333,29.7333,28.0,90,31,4.52,BY,2023-01-26 00:00:36
349,Kahului,20.8947,-156.47,77.85,81,28,3.62,US,2023-01-26 00:00:37
350,Chapais,49.7834,-74.8492,4.68,94,97,5.23,CA,2023-01-26 00:00:37
351,Altay,47.8667,88.1167,-8.54,65,31,6.53,CN,2023-01-26 00:00:38
352,Zugdidi,42.5088,41.8709,36.28,66,0,2.82,GE,2023-01-26 00:00:38
353,Ekhabi,53.5102,142.9671,-3.68,90,100,23.76,RU,2023-01-26 00:00:39
354,Puerto Quijarro,-17.7833,-57.7667,76.44,90,58,0.38,BO,2023-01-26 00:00:39
355,Tarakan,3.3,117.6333,78.3,89,40,3.44,ID,2023-01-26 00:00:40
356,La Zumbadora,15.0167,-88.9,71.19,82,67,3.89,HN,2023-01-26 00:00:40
357,Tessalit,20.1986,1.0114,69.03,14,72,7.34,ML,2023-01-26 00:00:41
358,Pisco,-13.7,-76.2167,72.01,83,59,6.67,PE,2023-01-26 00:00:22
359,De Aar,-30.6497,24.0123,69.57,65,36,14.14,ZA,2023-01-26 00:00:42
360,Ipu,-4.3222,-40.7108,72.55,96,100,6.08,BR,2023-01-26 00:00:42
361,Nhlangano,-27.1167,31.2,61.41,95,100,3.31,SZ,2023-01-26 00:00:43
362,Teguldet,57.3064,88.1667,16.68,93,100,13.29,RU,2023-01-26 00:00:43
363,Bharatpur,27.2167,77.4833,55.81,73,94,7.81,IN,2023-01-26 00:00:43
364,Vostok,46.4856,135.8833,-18.58,93,97,2.62,RU,2023-01-26 00:00:44
365,Eureka,40.8021,-124.1637,60.21,71,0,1.99,US,2023-01-26 00:00:58
366,Yining,29.0361,114.5636,34.07,55,1,0.85,CN,2023-01-26 00:01:44
367,Tefe,-3.3542,-64.7114,76.03,81,77,0.85,BR,2023-01-26 00:01:45
368,Souillac,-20.5167,57.5167,76.19,90,100,11.32,MU,2023-01-26 00:01:45
369,Concepcion,-36.827,-73.0498,66.0,55,0,17.27,CL,2023-01-25 23:56:48
370,Baykit,61.67,96.37,-25.56,100,100,1.3,RU,2023-01-26 00:01:45
371,Nata,8.3333,-80.5167,80.92,71,100,11.77,PA,2023-01-26 00:01:46
372,Puerto Madero,14.7208,-92.4215,81.46,68,5,14.0,MX,2023-01-26 00:01:47
373,Jinxiang,27.4327,120.6062,43.72,65,87,5.57,CN,2023-01-26 00:01:47
374,Dezhou,37.4486,116.2925,19.22,31,94,6.69,CN,2023-01-26 00:01:48
375,Chino Valley,34.7575,-112.4538,46.53,34,2,4.0,US,2023-01-26 00:01:48
376,Koungou,-12.7336,45.2042,82.11,78,75,23.02,YT,2023-01-26 00:01:48
377,Leningradskiy,69.3833,178.4167,-21.06,90,3,4.29,RU,2023-01-26 00:01:49
378,Roma,43.2128,-75.4557,37.09,92,100,8.99,US,2023-01-25 23:58:04
379,Loa Janan,-0.583,117.095,75.58,94,100,2.44,ID,2023-01-26 00:01:49
380,Jiuquan,39.7432,98.5174,6.04,72,67,6.15,CN,2023-01-26 00:01:50
381,Mubi,10.2676,13.2644,74.64,15,70,2.24,NG,2023-01-26 00:01:50
382,Tahta,26.7693,31.5021,56.14,52,0,6.71,EG,2023-01-26 00:01:50
383,Tutoia,-2.7619,-42.2744,76.19,88,77,8.21,BR,2023-01-26 00:01:51
384,Avera,33.194,-82.5271,60.85,84,100,12.86,US,2023-01-26 00:01:51
385,Baruun-Urt,46.6806,113.2792,-14.44,91,12,7.31,MN,2023-01-26 00:01:51
386,Marsa Matruh,31.3525,27.2453,57.96,71,1,9.35,EG,2023-01-26 00:01:52
387,Safaga,26.7292,33.9365,65.08,51,0,15.52,EG,2023-01-25 23:59:42
388,Trudarmeyskiy,54.132,86.4098,15.42,85,100,17.98,RU,2023-01-26 00:01:52
389,Saint-Augustin,51.226,-58.6502,-1.08,78,2,7.74,CA,2023-01-26 00:01:52
390,Meulaboh,4.1363,96.1285,73.71,88,97,4.52,ID,2023-01-26 00:01:53
391,Mayo,38.8876,-76.5119,55.15,93,100,17.27,US,2023-01-26 00:01:43
392,Tocopilla,-22.092,-70.1979,70.7,79,43,3.96,CL,2023-01-26 00:01:53
393,Gravdal,68.1214,13.5031,34.59,68,100,21.52,NO,2023-01-26 00:01:54
394,Paddaya,18.3184,121.7551,68.45,89,99,4.32,PH,2023-01-26 00:01:54
395,Shamkhal,43.0596,47.3373,30.18,81,6,3.06,RU,2023-01-26 00:01:54
396,Bauchi,10.5,10.0,70.29,18,68,4.7,NG,2023-01-26 00:01:55
397,Caucaia,-3.7361,-38.6531,76.03,84,30,4.99,BR,2023-01-26 00:01:55
398,Sioux Lookout,50.1001,-91.917,-5.6,100,74,2.98,CA,2023-01-26 00:01:56
399,Akdepe,42.0551,59.3788,27.79,49,100,5.53,TM,2023-01-26 00:01:56
400,Eyl,7.9803,49.8164,74.88,64,36,16.22,SO,2023-01-26 00:01:56
401,Lehrte,52.3833,9.9667,30.22,95,80,3.94,DE,2023-01-26 00:01:57
402,Itoman,26.1247,127.6694,59.02,63,20,9.22,JP,2023-01-26 00:01:57
403,Chipoka,-13.9933,34.5157,70.38,96,100,1.52,MW,2023-01-26 00:01:58
404,Ribas Do Rio Pardo,-20.4431,-53.7592,77.14,70,51,5.79,BR,2023-01-26 00:01:58
405,Seydisehir,37.4193,31.8453,35.28,81,8,3.78,TR,2023-01-26 00:01:58
406,Muravlenko,63.7898,74.523,-0.53,96,58,12.46,RU,2023-01-26 00:01:59
407,Tancheng,27.4375,115.4976,36.14,66,0,0.89,CN,2023-01-26 00:01:59
408,Kaitangata,-46.2817,169.8464,70.5,55,93,6.13,NZ,2023-01-26 00:01:59
409,Lompoc,34.6391,-120.4579,69.94,77,0,1.99,US,2023-01-26 00:00:27
410,Pierre,44.3683,-100.351,22.86,79,89,3.0,US,2023-01-26 00:01:14
411,Faanui,-16.4833,-151.75,81.64,76,36,16.13,PF,2023-01-26 00:03:00
412,Vila Velha,-20.3297,-40.2925,73.94,97,100,5.39,BR,2023-01-26 00:01:11
413,Basco,20.4487,121.9702,71.92,67,100,23.49,PH,2023-01-26 00:03:00
414,Mount Gambier,-37.8333,140.7667,66.22,42,31,8.14,AU,2023-01-26 00:03:00
415,Praia Da Vitoria,38.7333,-27.0667,58.75,81,57,17.11,PT,2023-01-26 00:03:01
416,Dublin,37.7021,-121.9358,66.72,45,0,6.91,US,2023-01-26 00:01:29
417,Rongcheng,30.634,117.8517,33.39,59,0,2.77,CN,2023-01-26 00:03:02
418,Jiwani,25.05,61.7417,58.12,35,0,13.24,PK,2023-01-26 00:03:03
419,Fairview,40.8126,-73.999,46.54,88,100,19.57,US,2023-01-26 00:03:03
420,Colares,38.7992,-9.4469,48.09,64,0,21.99,PT,2023-01-26 00:03:04
421,Havoysund,70.9963,24.6622,34.03,59,100,23.35,NO,2023-01-26 00:03:05
422,Shestakovo,56.4915,103.96,1.49,98,100,4.12,RU,2023-01-26 00:03:06
423,Cabo San Lucas,22.8909,-109.9124,73.51,38,100,4.61,MX,2023-01-26 00:03:06
424,Eldorado,-23.7869,-54.2836,85.08,56,82,5.57,BR,2023-01-25 23:59:37
425,Bara,10.3744,10.7288,73.58,16,50,7.11,NG,2023-01-26 00:03:07
426,Yeppoon,-23.1333,150.7333,83.98,67,35,9.95,AU,2023-01-26 00:03:08
427,Binga,-17.6203,27.3414,67.1,91,100,1.32,ZW,2023-01-26 00:03:08
428,Point Pedro,9.8167,80.2333,75.85,71,81,10.69,LK,2023-01-26 00:03:10
429,Kutum,14.2,24.6667,60.08,18,61,6.2,SD,2023-01-26 00:03:11
430,Makakilo City,21.3469,-158.0858,80.92,57,40,16.11,US,2023-01-26 00:03:12
431,Bagotville,-28.9833,153.4167,85.42,55,20,3.11,AU,2023-01-26 00:03:12
432,Bilma,18.6853,12.9164,70.57,13,4,6.49,NE,2023-01-26 00:03:13
433,Kushmurun,52.4503,64.6311,5.16,92,82,14.25,KZ,2023-01-26 00:03:14
434,Xichang,27.8964,102.2634,38.77,81,64,0.96,CN,2023-01-26 00:03:15
435,Phrae,18.0833,100.0,58.01,81,4,1.03,TH,2023-01-26 00:03:17
436,Bathsheba,13.2167,-59.5167,77.61,73,20,19.57,BB,2023-01-26 00:03:18
437,Bardiyah,31.7561,25.0865,57.83,68,34,15.97,LY,2023-01-26 00:03:20
438,Saint-Benoit,-21.038,55.7194,75.31,88,100,8.75,RE,2023-01-26 00:03:22
439,Gobabis,-22.45,18.9667,73.29,45,83,12.86,NA,2023-01-26 00:03:23
440,Irmo,34.086,-81.1832,60.73,69,100,10.36,US,2023-01-26 00:03:24
441,Wakkanai,45.4094,141.6739,21.18,79,75,26.46,JP,2023-01-26 00:03:27
442,San Felipe,10.3399,-68.7425,68.32,96,66,3.42,VE,2023-01-26 00:03:30
443,Darnah,32.767,22.6367,58.33,60,70,18.81,LY,2023-01-26 00:03:30
444,Kabanjahe,3.1001,98.4908,61.84,92,100,0.58,ID,2023-01-26 00:03:32
445,Gat,31.61,34.7642,54.39,78,0,3.83,IL,2023-01-26 00:03:32
446,Haines Junction,60.7522,-137.5108,36.93,90,72,8.84,CA,2023-01-26 00:03:33
447,Erzin,36.9559,36.2,49.64,58,33,4.36,TR,2023-01-26 00:03:34
448,College,64.8569,-147.8028,9.9,78,100,0.0,US,2023-01-26 00:03:35
449,Matamoros,25.5333,-103.25,64.11,15,43,7.94,MX,2023-01-25 23:59:37
450,Turayf,31.6725,38.6637,46.56,61,18,9.37,SA,2023-01-26 00:03:35
451,Mattru,7.6244,-11.8332,75.47,91,77,4.56,SL,2023-01-26 00:03:36
452,Longonjo,-12.9067,15.2533,61.47,95,90,2.35,AO,2023-01-26 00:03:36
453,Port Hawkesbury,45.6169,-61.3485,23.59,87,82,4.0,CA,2023-01-26 00:03:36
454,Zyryanka,65.75,150.85,-38.06,100,100,4.09,RU,2023-01-26 00:03:37
455,Wanning,18.8003,110.3967,61.68,91,31,5.5,CN,2023-01-26 00:03:37
456,Sola,-13.8833,167.55,86.67,79,75,4.61,VU,2023-01-26 00:04:38
457,Port Macquarie,-31.4333,152.9167,81.41,60,5,5.91,AU,2023-01-26 00:00:49
458,Tautira,-17.7333,-149.15,80.49,82,24,17.87,PF,2023-01-26 00:04:38
459,Soe,-9.8607,124.284,73.18,79,82,1.32,ID,2023-01-26 00:04:38
460,Pringsewu,-5.3582,104.9744,72.9,87,100,0.02,ID,2023-01-26 00:04:39
461,Panormos,35.4182,24.6909,56.12,80,69,4.88,GR,2023-01-26 00:04:39
462,Great Falls,47.5002,-111.3008,32.68,95,100,10.36,US,2023-01-26 00:01:12
463,Marion,39.7684,-86.1555,35.29,93,100,10.49,US,2023-01-26 00:00:28
464,Wenling,28.3669,121.36,40.78,66,61,3.36,CN,2023-01-26 00:00:33
465,Roebourne,-20.7833,117.1333,89.22,56,14,9.73,AU,2023-01-26 00:04:40
466,Ahuimanu,21.4447,-157.8378,82.11,59,40,16.11,US,2023-01-26 00:04:40
467,Antipovka,49.8299,45.3122,16.2,66,4,1.59,RU,2023-01-26 00:04:41
468,Husavik,66.0449,-17.3389,30.22,73,100,15.68,IS,2023-01-26 00:04:41
469,Grand Gaube,-20.0064,57.6608,74.37,90,100,3.0,MU,2023-01-26 00:04:42
470,Launceston,-41.45,147.1667,70.61,41,75,11.5,AU,2023-01-26 00:01:18
471,Fairbanks,64.8378,-147.7164,9.91,86,100,1.74,US,2023-01-26 00:00:42
472,Cukai,4.25,103.4167,73.38,90,100,8.21,MY,2023-01-26 00:04:43
473,Moree,-29.4667,149.85,93.4,32,6,10.6,AU,2023-01-26 00:04:43
474,Nemuro,43.3236,145.575,19.11,67,93,32.84,JP,2023-01-26 00:04:43
475,Khartoum,15.5518,32.5324,74.01,21,47,1.01,SD,2023-01-26 00:03:56
476,Westport,41.1415,-73.3579,45.09,89,100,21.85,US,2023-01-26 00:03:25
477,Ust-Nera,64.5667,143.2,-31.25,98,98,4.54,RU,2023-01-26 00:04:44
478,Sisimiut,66.9395,-53.6735,15.1,94,100,15.68,GL,2023-01-26 00:04:44
479,Turbat,26.0023,63.044,50.34,29,0,19.35,PK,2023-01-26 00:04:45
480,Vila Do Maio,15.1333,-23.2167,70.56,71,87,6.38,CV,2023-01-26 00:04:45
481,Vedi,39.9142,44.7222,16.99,40,0,4.43,AM,2023-01-26 00:04:45
482,Beatrice,40.2681,-96.747,23.18,73,0,19.57,US,2023-01-26 00:04:46
483,Kindu,-2.95,25.95,68.7,95,100,2.68,CD,2023-01-26 00:04:46
484,Port Hardy,50.6996,-127.4199,45.36,89,61,2.55,CA,2023-01-26 00:00:33
485,Padang,-0.9492,100.3543,75.25,80,98,3.49,ID,2023-01-26 00:04:48
486,Oktyabrskoye,43.0645,44.7417,26.74,86,6,4.47,RU,2023-01-26 00:04:48
487,Harduaganj,27.95,78.1667,56.62,93,59,5.01,IN,2023-01-26 00:04:49
488,Cache Creek,50.8101,-121.3246,40.91,99,71,0.76,CA,2023-01-26 00:04:49
489,Prykolotne,50.1604,37.3474,23.65,60,0,6.96,UA,2023-01-26 00:04:49
490,Hami,42.8,93.45,10.9,43,0,7.72,CN,2023-01-26 00:04:50
491,Montgomery,39.1501,-77.1997,48.31,96,100,3.44,US,2023-01-26 00:04:50
492,Kavieng,-2.5744,150.7967,83.75,69,100,8.88,PG,2023-01-26 00:04:50
493,La Ronge,55.1001,-105.2842,1.94,99,91,1.72,CA,2023-01-26 00:04:50
494,Ornskoldsvik,63.2909,18.7153,38.35,87,100,13.8,SE,2023-01-26 00:04:51
495,Camargo,27.6667,-105.1667,58.12,9,19,5.82,MX,2023-01-26 00:04:51
496,Vardo,70.3705,31.1107,31.98,74,75,24.16,NO,2023-01-26 00:04:52
497,Jewar,28.1333,77.55,54.14,95,15,7.0,IN,2023-01-26 00:04:52
498,Kavaratti,10.5669,72.642,79.39,78,77,16.15,IN,2023-01-26 00:04:52
499,Buchanan,5.8808,-10.0467,75.79,89,85,7.54,LR,2023-01-26 00:04:53
500,Vega Baja,18.4444,-66.3877,78.26,90,35,3.0,PR,2023-01-26 00:04:53
501,Wuda,39.4994,106.7117,14.56,36,83,16.33,CN,2023-01-26 00:04:53
502,Hamilton,39.1834,-84.5333,37.42,90,100,13.8,US,2023-01-26 00:05:20
503,Nizhnevartovsk,60.9344,76.5531,14.02,85,100,8.99,RU,2023-01-26 00:05:54
504,Gewane,10.1664,40.6453,71.35,56,31,5.01,ET,2023-01-26 00:05:54
505,Manjeshwar,12.7194,74.8861,76.15,91,56,5.64,IN,2023-01-26 00:05:55
506,Floro,61.5996,5.0328,42.76,75,20,11.5,NO,2023-01-26 00:05:19
507,Semnan,35.5729,53.3971,28.17,56,2,1.25,IR,2023-01-26 00:05:55
508,Krasnopavlivka,49.1372,36.3272,26.44,53,0,5.55,UA,2023-01-26 00:05:55
509,Jurm,36.8648,70.8342,14.54,58,3,6.96,AF,2023-01-26 00:05:56
510,Patacamaya,-17.2333,-67.9167,50.49,74,100,7.74,BO,2023-01-26 00:05:56
511,San Jeronimo,-11.9472,-75.2829,53.78,80,88,4.27,PE,2023-01-26 00:05:56
512,North Bend,43.4065,-124.2243,55.24,80,0,4.61,US,2023-01-26 00:05:19
513,Maningrida,-12.0667,134.2667,82.62,75,100,4.29,AU,2023-01-26 00:05:57
514,Trelew,-43.249,-65.3051,75.65,20,97,3.74,AR,2023-01-26 00:01:36
515,Beyneu,45.3167,55.2,23.32,67,0,6.53,KZ,2023-01-26 00:05:57
516,Dalen,52.6992,6.7556,31.89,94,92,8.01,NL,2023-01-26 00:05:57
517,Ishigaki,24.3448,124.1572,64.74,64,95,12.48,JP,2023-01-26 00:05:58
518,Buala,-8.145,159.5921,84.02,72,96,4.65,SB,2023-01-26 00:05:58
519,Auki,-8.7676,160.7034,83.05,74,99,1.61,SB,2023-01-26 00:05:59
520,Yuancheng,36.652,107.7896,18.23,29,100,10.58,CN,2023-01-26 00:05:59
521,Huescar,37.811,-2.5412,34.27,76,3,3.56,ES,2023-01-26 00:05:59
522,Nara,34.6851,135.8049,37.96,48,11,8.95,JP,2023-01-26 00:06:00
523,Terney,45.0503,136.6092,-2.47,72,22,13.51,RU,2023-01-26 00:06:00
524,Tongliao,43.6125,122.2653,-4.04,59,18,7.99,CN,2023-01-26 00:06:00
525,Sompeta,18.9333,84.6,67.17,52,5,3.83,IN,2023-01-26 00:06:01
526,Riyadh,24.6877,46.7219,55.54,87,94,5.91,SA,2023-01-26 00:04:51
527,Nantucket,41.2835,-70.0995,40.14,91,100,20.71,US,2023-01-26 00:05:13
